Ticker, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
OXGN,0.245,1.389,1.28,1.144,0.555102040816,0.001,-0.001,0.001,0.00078125,49.029,1.317,1.266,1.294,65.218,40.0,36.983,1443101400
LTRPA,2.288,25.791,23.75,23.503,0.107954545455,0.106,-0.847,-0.742,0.00446315789474,35.404,28.008,24.647,24.244,42.656,22.467,16.087,1443101400
AAVL,1.613,11.376,9.84,9.763,0.0477371357719,0.057,-0.592,-0.534,0.00579268292683,35.651,13.06,10.57,10.318,44.021,5.143,7.945,1443101400
PRO,3.748,24.842,23.35,21.094,0.601921024546,0.05,0.646,0.695,0.00214132762313,56.467,21.701,22.968,24.096,78.712,50.157,68.781,1443101400
HLF,3.624,58.302,54.07,54.678,-0.167770419426,-0.264,0.217,-0.047,-0.0048825596449,40.484,54.872,56.49,55.978,36.168,18.532,22.3,1443101400
WDR,4.846,39.776,34.95,34.93,0.00412711514651,-0.036,-1.471,-1.507,-0.00103004291845,28.558,41.793,37.353,35.766,30.713,4.484,5.359,1443101400
YRCW,2.844,17.145,13.99,14.301,-0.10935302391,-0.208,-0.269,-0.477,-0.0148677626876,34.613,15.807,15.723,14.898,28.688,2.676,3.669,1443101400
EXEL,1.03,6.538,6.2,5.508,0.671844660194,-0.001,0.215,0.215,-0.000161290322581,56.186,5.424,6.023,6.324,56.004,56.489,58.779,1443101400
CREE,3.539,27.869,24.18,24.33,-0.0423848544787,-0.294,-0.072,-0.366,-0.012158808933,35.755,25.66,26.1,24.754,18.451,19.531,13.014,1443101400
OIS,3.116,29.573,27.9,26.457,0.463093709884,0.103,-0.291,-0.188,0.0036917562724,47.349,29.778,28.015,27.834,49.79,26.786,29.279,1443101400
HLX,1.995,7.219,5.09,5.224,-0.0671679197995,-0.001,-0.574,-0.575,-0.000196463654224,27.558,8.18,6.222,5.57,27.802,1.105,4.021,1443101400
IMUC,0.151,0.51,0.55,0.359,1.26490066225,0.014,0.001,0.015,0.0254545454545,74.614,0.457,0.435,0.492,86.271,80.0,78.182,1443101400
NSP,2.83,45.626,43.2,42.796,0.142756183746,0.105,-1.068,-0.964,0.00243055555556,39.856,47.821,44.211,43.662,28.458,14.533,17.861,1443101400
ARCI,0.206,1.27,1.15,1.064,0.417475728155,0.011,-0.063,-0.052,0.0095652173913,45.491,1.4,1.167,1.136,19.309,46.154,36.895,1443101400
PLCE,3.307,60.158,57.72,56.851,0.262775929846,0.024,-0.622,-0.598,0.0004158004158,45.276,60.348,58.505,57.632,52.043,35.447,29.203,1443101400
CFFI,3.479,37.631,34.83,34.152,0.194883587238,0.032,-0.035,-0.003,0.00091874820557,43.963,36.361,35.892,36.702,41.702,27.078,54.315,1443101400
IPCM,0.579,79.605,79.25,79.026,0.386873920553,-0.552,1.882,1.329,-0.00696529968454,71.564,69.952,79.316,79.19,48.09,54.43,43.81,1443101400
MDCO,11.588,46.764,41.8,35.176,0.571625819814,-0.299,2.515,2.216,-0.00715311004785,63.524,34.887,40.97,41.916,50.109,54.977,54.977,1443101400
ANDE,2.594,35.648,34.07,33.054,0.39167309175,0.068,-0.454,-0.386,0.00199589081303,45.282,35.957,34.351,34.078,52.332,33.216,28.269,1443101400
IBKR,3.233,40.422,39.64,37.189,0.758119393752,0.295,-0.618,-0.324,0.0074419778002,51.651,41.299,38.806,39.276,58.642,81.449,74.793,1443101400
CTB,5.198,41.782,39.41,36.584,0.543670642555,-0.149,1.023,0.874,-0.00378076630297,53.756,36.211,39.183,39.856,62.284,48.451,51.556,1443101400
STRA,7.023,57.04,57.32,50.017,1.03986900185,0.275,0.982,1.257,0.0047976273552,71.64,50.875,53.529,55.84,76.631,94.253,92.846,1443101400
VR,1.712,45.299,44.76,43.587,0.685163551402,0.066,-0.17,-0.104,0.0014745308311,50.073,45.194,44.443,44.624,65.231,61.373,51.502,1443101400
TRCH,1.152,2.419,2.05,1.267,0.6796875,0.008,0.181,0.189,0.00390243902439,61.903,1.554,1.843,2.028,76.614,60.204,57.65,1443101400
EXL,0.12,6.633,6.6,6.513,0.725,0.169,-0.554,-0.385,0.0256060606061,41.084,9.17,6.573,6.6,100.0,100.0,100.0,1443101400
MAR,6.459,74.099,68.2,67.64,0.0867007276668,-0.355,-0.421,-0.776,-0.00520527859238,39.951,72.633,70.87,68.774,39.909,10.919,7.226,1443101400
TWTR,2.044,28.354,26.6,26.31,0.141878669276,0.106,-0.627,-0.521,0.00398496240602,41.899,30.283,27.332,27.112,27.205,38.095,22.776,1443101400
NBG,0.1342,0.7421,0.61,0.6079,0.0156482861401,0.0018,-0.0401,-0.0383,0.00295081967213,37.253,0.8325,0.675,0.658,44.7116,0.0,11.8687,1443101400
IRBT,2.54,31.015,29.29,28.475,0.320866141732,-0.032,-0.109,-0.141,-0.00109252304541,43.945,30.517,29.745,29.598,47.133,10.031,9.78,1443101400
ATML,0.992,8.492,8.05,7.5,0.554435483871,0.036,-0.065,-0.03,0.00447204968944,50.89,8.313,7.996,7.92,58.985,64.754,64.481,1443101400
CMI,13.722,125.594,111.17,111.872,-0.0511587232182,-0.667,-2.204,-2.871,-0.00599982009535,30.623,124.506,118.733,113.344,34.434,19.608,16.837,1443101400
PLOW,1.726,22.125,20.21,20.399,-0.109501738123,-0.118,-0.175,-0.293,-0.00583869371598,34.75,21.339,21.262,20.688,35.701,16.915,8.943,1443101400
NETE,0.055,0.225,0.18,0.17,0.181818181818,0.001,-0.014,-0.014,0.00555555555556,42.57,0.239,0.198,0.182,58.991,33.333,34.722,1443101400
LXK,2.418,30.308,28.56,27.89,0.277088502895,0.257,-1.24,-0.983,0.00899859943978,37.753,34.134,29.099,28.76,44.325,19.355,19.134,1443101400
AOI,4.037,26.002,23.07,21.965,0.273718107506,-0.201,0.545,0.344,-0.00871261378414,47.313,22.769,23.984,23.548,20.033,17.508,12.256,1443101400
AXL,2.035,20.723,19.33,18.688,0.315479115479,-0.009,-0.139,-0.148,-0.000465597516813,42.284,20.273,19.706,19.63,45.619,32.941,25.322,1443101400
IPGP,7.605,86.196,77.55,78.591,-0.136883629191,-0.301,-1.432,-1.733,-0.00388136686009,32.677,85.449,82.394,80.416,31.51,5.93,9.678,1443101400
CEVA,1.64,19.698,18.24,18.058,0.110975609756,-0.129,0.054,-0.076,-0.00707236842105,42.994,18.435,18.878,18.256,29.892,32.394,19.466,1443101400
SWIR,2.44,23.248,20.97,20.808,0.066393442623,0.031,-0.289,-0.258,0.00147830233667,40.385,23.319,22.028,22.084,45.767,13.121,34.349,1443101400
KNDI,0.961,6.714,5.96,5.753,0.21540062435,0.02,-0.265,-0.245,0.00335570469799,40.418,6.993,6.234,6.03,34.985,22.581,23.298,1443101400
GST,0.435,1.65,1.37,1.215,0.35632183908,0.012,-0.071,-0.058,0.00875912408759,44.702,1.687,1.433,1.368,36.712,45.0,36.425,1443101400
HP,13.657,58.684,47.38,45.027,0.172292597203,-0.198,-2.348,-2.546,-0.00417897847193,35.291,57.24,51.856,47.858,21.439,10.933,6.922,1443101400
CPE,1.861,9.567,7.58,7.706,-0.0677055346588,-0.165,0.149,-0.016,-0.0217678100264,40.216,7.807,8.637,8.124,28.006,5.479,5.225,1443101400
EBIX,1.839,28.759,26.78,26.92,-0.0761283306145,0.096,-0.626,-0.53,0.00358476474981,39.241,29.903,27.84,27.674,38.085,12.146,36.416,1443101400
JBLU,6.954,28.48,26.39,21.526,0.699453551913,0.079,0.934,1.013,0.00299355816597,65.651,23.42,25.003,26.62,63.039,77.701,80.137,1443101400
JCP,1.382,10.171,9.33,8.789,0.391461649783,-0.065,0.264,0.199,-0.0069667738478,52.099,8.827,9.48,9.418,53.984,20.225,21.392,1443101400
AMBR,0.788,5.15,4.57,4.362,0.263959390863,0.02,-0.188,-0.168,0.00437636761488,40.588,5.422,4.756,4.572,26.854,26.667,26.667,1443101400
MXL,4.278,13.099,12.15,8.821,0.778167367929,0.206,0.304,0.509,0.0169547325103,64.359,10.971,10.96,12.36,68.015,70.968,74.247,1443101400
RDN,1.75,18.173,16.26,16.423,-0.0931428571429,-0.085,-0.256,-0.342,-0.00522755227552,26.971,17.971,17.298,16.684,48.519,22.564,14.487,1443101400
SONC,5.48,29.111,24.56,23.631,0.169525547445,-0.166,-0.786,-0.951,-0.00675895765472,33.137,27.953,26.371,24.722,35.901,19.124,22.658,1443101400
PTLA,11.476,54.344,47.95,42.868,0.442837225514,0.064,0.703,0.768,0.00133472367049,48.014,48.64,48.606,51.124,52.777,30.486,36.597,1443101400
WMS,5.93,33.187,31.8,27.257,0.76610455312,0.175,0.804,0.978,0.00550314465409,68.046,28.941,30.222,32.03,76.722,73.805,75.61,1443101400
RGSE,0.4,1.476,1.28,1.076,0.51,0.019,-0.025,-0.006,0.01484375,46.482,1.435,1.276,1.334,64.733,27.907,31.783,1443101400
CNCE,7.77,21.882,20.93,14.112,0.877477477477,0.321,0.798,1.119,0.015336837076,62.234,16.911,17.997,20.08,67.426,74.661,76.35,1443101400
LGCY,2.547,6.616,4.37,4.069,0.11817824892,0.01,-0.535,-0.525,0.00228832951945,34.513,6.935,5.343,4.792,31.29,9.551,10.961,1443101400
VLO,5.584,62.832,59.8,57.248,0.457020057307,0.086,-1.01,-0.924,0.0014381270903,44.297,63.781,60.04,59.688,38.025,33.741,33.671,1443101400
BEAV,5.288,51.195,44.29,45.907,-0.305786686838,-0.345,-0.574,-0.919,-0.00778956875141,27.295,50.27,48.551,46.964,18.524,10.435,7.632,1443101400
THRM,6.49,49.084,42.87,42.594,0.0425269645609,-0.198,-0.443,-0.641,-0.00461861441568,35.608,48.176,45.839,45.272,31.202,37.978,24.947,1443101400
MYL,5.783,51.338,45.56,45.555,0.000864603147156,0.136,-2.277,-2.141,0.00298507462687,29.902,56.727,48.447,47.074,31.051,22.559,16.617,1443101400
HSKA,2.728,35.466,33.82,32.738,0.396627565982,-0.064,0.436,0.372,-0.00189237137788,49.423,32.648,34.102,34.38,48.872,45.714,63.048,1443101400
EWBC,2.981,40.905,38.77,37.924,0.283797383428,0.055,-0.985,-0.93,0.00141862264638,40.527,42.542,39.415,38.484,58.793,27.365,17.912,1443101400
PCP,1.338,230.081,229.0,228.743,0.192077727952,-0.994,3.419,2.425,-0.00434061135371,63.768,213.662,229.412,229.058,33.238,14.451,19.461,1443101400
STMP,4.747,82.882,78.18,78.135,0.00947967137139,-0.375,0.344,-0.031,-0.00479662317728,44.313,77.854,80.509,79.432,45.054,24.773,25.184,1443101400
ALNY,21.345,113.129,90.77,91.784,-0.0475052705552,-0.898,-2.358,-3.256,-0.00989313649884,34.156,113.156,102.457,97.546,53.83,11.627,13.457,1443101400
RUBI,1.186,15.288,14.85,14.102,0.630691399663,0.074,-0.106,-0.032,0.00498316498316,49.149,15.344,14.695,14.988,50.175,55.782,57.37,1443101400
COR,5.164,52.679,50.85,47.515,0.645817195972,0.111,0.589,0.7,0.00218289085546,54.068,49.213,50.097,51.486,44.6,58.019,67.679,1443101400
PSIX,5.904,32.132,25.85,26.228,-0.0640243902439,0.099,-2.155,-2.055,0.00382978723404,30.581,37.393,29.18,27.226,40.545,20.55,14.163,1443101400
BV,0.495,5.329,4.96,4.834,0.254545454545,-0.009,-0.088,-0.097,-0.00181451612903,42.978,5.404,5.082,4.956,52.362,44.0,24.732,1443101400
ENS,4.294,54.354,50.91,50.06,0.197950628784,0.154,-1.37,-1.216,0.00302494598311,38.794,58.061,52.207,51.258,44.994,23.518,14.058,1443101400
ISIS,10.57,57.14,45.89,46.57,-0.0643330179754,-0.75,0.067,-0.683,-0.0163434299412,34.122,52.497,51.855,49.26,33.705,10.774,8.582,1443101400
IILG,1.21,20.127,19.22,18.917,0.25041322314,0.024,-0.417,-0.394,0.00124869927159,40.134,20.809,19.522,19.114,37.822,37.126,32.335,1443101400
MTH,6.605,43.128,37.98,36.523,0.220590461771,-0.067,-1.341,-1.408,-0.00176408636124,38.578,43.421,39.826,37.984,33.45,29.199,22.868,1443101400
FOMX,1.344,10.494,9.05,9.15,-0.0744047619048,-0.072,-0.17,-0.242,-0.00795580110497,35.08,10.375,9.822,9.416,43.562,16.552,11.913,1443101400
WFM,2.198,33.44,31.29,31.242,0.0218380345769,0.064,-0.782,-0.718,0.00204538191115,36.282,35.627,32.341,31.702,37.34,15.556,16.626,1443101400
ACAD,9.117,44.352,36.96,35.235,0.189206975979,-0.292,-0.006,-0.299,-0.00790043290043,39.182,42.22,39.794,39.07,49.746,12.61,18.227,1443101400
PLCM,0.787,10.839,10.2,10.052,0.188055908513,-0.011,-0.16,-0.171,-0.00107843137255,39.673,10.877,10.446,10.194,45.632,29.167,17.734,1443101400
PCG,5.903,52.409,52.44,46.506,1.005251567,0.527,-0.327,0.201,0.0100495804729,64.231,51.012,49.457,51.52,86.019,96.911,96.776,1443101400
CECO,0.862,4.317,4.01,3.455,0.643851508121,0.005,0.113,0.118,0.00124688279302,55.055,3.625,3.886,4.112,71.001,57.831,59.839,1443101400
REGN,59.152,558.564,522.0,499.412,0.381863673249,0.434,-2.119,-1.685,0.000831417624521,44.961,541.804,528.988,533.684,53.76,39.09,53.206,1443101400
SPN.V,0.081,0.469,0.45,0.388,0.765432098765,0.004,-0.001,0.003,0.00888888888889,54.269,0.44,0.429,0.444,69.611,71.429,57.143,1443101400
GILD,12.438,112.614,102.51,100.176,0.187650747709,-0.051,-1.199,-1.25,-0.000497512437811,38.334,111.981,106.395,105.738,54.747,15.361,33.595,1443101400
TPI,0.07,0.291,0.25,0.221,0.414285714286,0.002,-0.017,-0.015,0.008,45.28,0.307,0.256,0.242,47.788,40.0,28.148,1443101400
AJG,2.671,43.79,41.88,41.119,0.284912017971,0.151,-1.022,-0.871,0.00360553963706,34.631,45.61,42.455,42.09,50.515,21.831,36.355,1443101400
ERII,0.551,2.758,2.29,2.207,0.150635208711,-0.014,-0.085,-0.099,-0.0061135371179,34.013,2.62,2.483,2.362,29.827,15.873,20.635,1443101400
KBAL,0.848,10.981,10.11,10.133,-0.0271226415094,0.0,-0.229,-0.23,0.0,36.326,11.36,10.557,10.354,22.179,9.615,14.755,1443101400
CNAT,2.338,5.528,5.84,3.19,1.13344739093,0.195,0.091,0.286,0.0333904109589,72.51,4.542,4.359,5.104,98.52,62.463,79.882,1443101400
JBL,1.856,20.466,19.5,18.61,0.479525862069,-0.009,0.046,0.037,-0.000461538461538,48.743,19.726,19.538,19.584,45.753,38.798,29.004,1443101400
VSH,0.913,10.332,9.43,9.419,0.0120481927711,-0.013,-0.205,-0.217,-0.00137857900318,35.236,10.686,9.876,9.642,31.34,16.667,8.333,1443101400
NNBR,3.906,23.739,19.76,19.833,-0.0186891961086,-0.13,-0.683,-0.813,-0.00657894736842,35.099,23.495,21.786,20.63,30.635,17.714,7.456,1443101400
RGR,6.84,64.435,59.72,57.595,0.31067251462,-0.407,0.039,-0.368,-0.00681513730743,47.27,59.941,61.015,58.684,35.163,41.301,27.332,1443101400
SXC,3.186,11.985,8.38,8.799,-0.131512868801,-0.166,-0.394,-0.56,-0.0198090692124,25.976,11.369,10.392,9.494,16.735,4.333,3.125,1443101400
SPR,2.809,52.377,49.81,49.568,0.0861516553934,-0.012,-0.821,-0.834,-0.00024091547882,39.863,53.502,50.973,50.144,37.799,34.849,24.726,1443101400
CUBI,2.381,25.835,24.66,23.454,0.506509869803,0.039,-0.032,0.006,0.00158150851582,48.32,25.452,24.645,24.77,32.931,50.0,50.0,1443101400
MPC,2.483,48.091,46.67,45.608,0.427708417237,0.205,-1.431,-1.226,0.00439254338976,43.313,51.824,46.85,46.226,48.586,36.74,26.243,1443101400
UC.V,0.019,0.033,0.02,0.014,0.315789473684,0.0,-0.001,-0.001,0.0,35.179,0.024,0.024,0.02,45.059,0.0,0.0,1443101400
JAZZ,28.7,175.669,143.12,146.969,-0.134111498258,-1.329,-5.352,-6.681,-0.00928591391839,26.015,175.049,161.319,151.582,22.55,6.991,13.398,1443101400
ARRS,2.737,28.162,26.18,25.425,0.275849470223,0.001,-0.295,-0.294,3.81970970206e-05,39.866,28.469,26.794,26.544,37.382,16.102,20.341,1443101400
BDSI,1.419,7.537,6.63,6.118,0.360817477097,0.025,-0.053,-0.028,0.00377073906486,44.167,7.501,6.828,7.054,69.304,29.268,35.772,1443101400
KEM,0.756,2.334,1.69,1.578,0.148148148148,-0.033,-0.036,-0.069,-0.0195266272189,36.775,2.017,1.956,1.734,11.816,4.286,2.232,1443101400
CBL,1.05,15.15,14.56,14.1,0.438095238095,0.079,-0.292,-0.213,0.00542582417582,42.612,15.599,14.625,14.718,40.664,52.778,64.815,1443101400
DAN,1.775,17.991,15.99,16.216,-0.127323943662,-0.054,-0.323,-0.377,-0.00337711069418,33.152,18.239,17.104,16.622,35.148,17.51,10.688,1443101400
PPS,5.984,59.584,58.23,53.6,0.773729946524,0.369,0.093,0.462,0.00633693972179,56.936,57.227,56.592,58.6,64.72,73.889,81.42,1443101400
CVA,1.414,19.762,18.38,18.348,0.022630834512,-0.015,-0.325,-0.34,-0.000816104461371,31.175,19.921,19.055,18.722,30.129,21.154,11.376,1443101400
HA,3.648,25.969,23.62,22.321,0.356085526316,-0.076,0.238,0.162,-0.00321761219306,44.741,23.807,24.145,24.392,52.854,29.391,44.261,1443101400
UEPS,4.483,20.871,17.74,16.388,0.301583760874,-0.081,-0.486,-0.567,-0.00456595264938,36.57,19.15,18.63,17.634,13.014,27.686,21.188,1443101400
LNN,9.244,78.335,68.42,69.091,-0.072587624405,-0.292,-2.323,-2.615,-0.00426775796551,18.22,80.045,73.713,70.108,32.221,19.298,7.797,1443101400
ASCMA,4.601,30.871,29.26,26.27,0.649858726364,0.329,-1.01,-0.681,0.0112440191388,47.733,33.831,28.571,28.922,51.915,57.43,42.035,1443101400
FMC,8.879,44.577,34.97,35.698,-0.0819912152269,-0.334,-2.019,-2.353,-0.00955104375179,20.078,45.422,40.138,36.726,8.015,6.534,4.625,1443101400
ASNA,3.056,14.165,13.8,11.109,0.880562827225,0.231,0.102,0.333,0.0167391304348,65.004,13.023,12.637,13.714,49.456,92.674,91.331,1443101400
KEX,9.037,72.764,61.88,63.727,-0.204381985172,-0.553,-0.997,-1.55,-0.00893665158371,29.706,71.323,68.246,65.162,17.207,2.882,8.239,1443101400
RAIL,2.755,21.482,18.57,18.727,-0.0569872958258,-0.17,-0.223,-0.393,-0.00915455035003,37.953,20.271,20.104,19.176,35.77,14.815,15.577,1443101400
SYNC,0.156,1.534,1.37,1.378,-0.051282051282,-0.004,-0.039,-0.044,-0.0029197080292,34.128,1.564,1.456,1.406,25.088,14.815,9.484,1443101400
DIN,5.843,96.742,92.87,90.899,0.337326715728,0.138,-1.557,-1.419,0.00148594809949,40.384,98.088,93.821,92.722,47.244,34.292,32.153,1443101400
CASM,0.215,1.296,1.23,1.081,0.693023255814,0.01,0.017,0.027,0.00813008130081,56.149,1.178,1.189,1.26,36.826,65.0,71.667,1443101400
BCEI,3.575,8.23,4.74,4.655,0.0237762237762,-0.05,-0.694,-0.744,-0.0105485232068,32.091,8.605,6.443,5.33,29.687,7.166,3.411,1443101400
MBG.V,0.022,0.042,0.03,0.02,0.454545454545,0.0,-0.001,-0.001,0.0,45.589,0.036,0.031,0.03,0.0,0.0,0.0,1443101400
COLM,5.955,65.208,60.47,59.253,0.204366078925,-0.121,0.035,-0.086,-0.00200099222755,43.203,62.639,62.231,62.174,43.865,1.887,24.622,1443101400
RJET,0.932,3.578,2.95,2.646,0.326180257511,0.093,-0.443,-0.35,0.0315254237288,38.335,5.1,3.112,3.052,59.317,25.843,34.906,1443101400
FLT,11.408,157.177,149.65,145.769,0.340199859748,0.262,-0.374,-0.112,0.00175075175409,43.903,154.054,151.473,153.504,47.118,22.584,58.08,1443101400
ETR,4.783,65.899,63.59,61.116,0.517248588752,0.346,-1.331,-0.985,0.00544110709231,42.134,68.106,63.508,63.87,47.222,55.37,58.552,1443101400
BA,10.721,138.472,129.75,127.751,0.186456487268,0.068,-1.17,-1.102,0.00052408477842,38.24,139.305,133.112,133.504,48.358,20.189,32.767,1443101400
CALM,9.406,59.569,57.14,50.163,0.741760578354,0.218,1.058,1.276,0.00381519075954,60.232,53.6,54.866,56.614,78.808,77.795,79.798,1443101400
CXO,11.936,109.121,101.73,97.185,0.380780831099,0.174,-0.966,-0.791,0.00171040990858,47.522,105.311,103.153,102.552,38.655,48.936,48.62,1443101400
JMI,0.302,6.675,6.54,6.373,0.55298013245,0.026,-0.101,-0.075,0.0039755351682,44.668,6.858,6.524,6.568,59.619,61.538,64.957,1443101400
SAFM,4.815,70.753,69.98,65.938,0.839460020768,0.341,-0.6,-0.26,0.00487282080594,52.75,70.136,68.346,69.112,78.315,76.941,61.703,1443101400
DXCM,17.149,103.478,97.04,86.329,0.624584523879,0.187,2.266,2.453,0.00192704039571,54.329,89.43,94.904,98.986,57.109,62.44,70.293,1443101400
TYPE,1.381,22.331,22.24,20.95,0.934105720492,0.136,-0.348,-0.212,0.00611510791367,52.519,23.048,21.641,21.82,51.736,91.406,75.045,1443101400
TRAK,0.391,62.976,62.51,62.585,-0.191815856778,-0.039,0.076,0.037,-0.000623900175972,42.616,62.469,62.781,62.732,27.521,39.24,60.337,1443101400
DE,6.172,83.11,75.76,76.938,-0.190861957226,0.113,-2.798,-2.685,0.00149155227033,26.374,88.896,80.024,78.198,23.152,19.236,14.736,1443101400
APAM,5.577,41.912,36.31,36.335,-0.00448269679039,-0.062,-1.667,-1.729,-0.00170751858992,22.537,43.659,39.124,37.352,26.042,9.893,10.148,1443101400
ILMN,24.386,211.697,188.28,187.311,0.039735914049,-0.85,-2.037,-2.887,-0.00451455279371,35.248,210.172,199.504,196.074,50.656,13.828,8.569,1443101400
HIW,3.239,39.849,38.61,36.61,0.617474529176,0.215,-0.495,-0.28,0.00556850556851,46.767,40.347,38.23,38.922,65.974,59.475,61.905,1443101400
RARE,31.824,133.252,101.68,101.428,0.0079185520362,-2.253,1.496,-0.757,-0.0221577498033,37.857,116.05,117.34,111.486,57.711,11.372,12.587,1443101400
OTIC,4.755,26.062,23.94,21.307,0.553732912723,0.025,0.285,0.311,0.00104427736007,50.62,23.958,23.685,24.42,58.909,57.085,57.36,1443101400
PGI,6.021,15.284,13.69,9.263,0.735259923601,0.119,0.728,0.847,0.00869247626004,80.01,11.093,12.273,13.746,82.291,94.737,95.719,1443101400
CGNX,5.75,39.0,33.73,33.25,0.0834782608696,-0.02,-0.62,-0.639,-0.000592943966795,33.618,40.121,36.125,35.996,48.642,2.747,15.486,1443101400
MWA,1.132,9.009,7.87,7.877,-0.00618374558304,-0.061,-0.114,-0.174,-0.00775095298602,33.554,8.627,8.443,8.062,38.741,17.593,12.002,1443101400
SPN,2.677,15.772,13.97,13.095,0.326858423609,0.095,-0.649,-0.554,0.00680028632785,43.355,16.549,14.434,13.932,40.769,35.897,28.566,1443101400
LEAF,5.201,48.114,45.94,42.913,0.582003460873,0.201,0.036,0.237,0.00437527209404,49.734,47.053,45.514,46.804,81.427,49.671,58.023,1443101400
AEP,3.832,56.162,55.46,52.33,0.816805845511,0.234,-0.263,-0.029,0.00421925712225,54.204,55.445,54.246,55.256,57.717,76.386,66.908,1443101400
KNX,2.62,28.407,25.53,25.787,-0.0980916030534,-0.138,0.095,-0.043,-0.00540540540541,37.848,27.074,27.097,26.852,45.926,4.636,21.664,1443101400
LJPC,12.973,43.578,34.47,30.605,0.297926462653,-0.684,2.245,1.561,-0.0198433420366,48.499,31.779,37.092,37.138,46.511,23.043,28.92,1443101400
BRKR,1.207,18.666,17.39,17.459,-0.0571665285833,0.019,-0.466,-0.447,0.00109258194365,30.899,19.616,18.063,17.74,56.579,8.73,16.179,1443101400
OMCL,2.911,34.74,31.49,31.829,-0.11645482652,-0.065,-0.816,-0.881,-0.00206414734836,30.64,36.13,33.285,32.37,29.294,10.927,7.472,1443101400
SFUN,0.648,5.981,5.6,5.333,0.412037037037,0.052,-0.24,-0.188,0.00928571428571,43.811,6.54,5.657,5.694,66.032,29.412,22.655,1443101400
BRS,12.523,38.817,28.12,26.294,0.14581170646,0.043,-2.896,-2.853,0.00152916073969,26.891,40.85,32.556,29.538,26.875,3.166,6.747,1443101400
TZR.V,0.127,0.509,0.455,0.382,0.574803149606,0.005,0.002,0.007,0.010989010989,50.65,0.459,0.446,0.462,88.367,72.727,81.818,1443101400
A,2.418,36.945,34.55,34.527,0.00951199338296,0.007,-0.664,-0.657,0.000202604920405,36.443,38.094,35.736,35.196,30.49,14.084,9.521,1443101400
AIMC,2.092,25.135,23.13,23.043,0.041586998088,-0.01,-0.34,-0.35,-0.00043233895374,34.465,25.202,24.089,23.874,44.026,7.115,20.019,1443101400
AWI,4.728,56.806,51.67,52.078,-0.0862944162437,-0.293,-0.616,-0.909,-0.00567060189665,32.963,55.433,54.442,52.738,19.161,15.913,16.784,1443101400
WFT,2.216,10.86,9.08,8.644,0.196750902527,-0.074,-0.101,-0.175,-0.00814977973568,44.376,10.229,9.752,9.158,49.215,25.714,25.952,1443101400
CVT,2.761,33.995,33.22,31.234,0.719304599783,-0.016,0.699,0.682,-0.00048163756773,57.511,30.0,32.615,33.394,70.474,80.303,90.315,1443101400
FCB,1.89,33.95,32.93,32.06,0.460317460317,-0.053,0.023,-0.029,-0.00160947464318,49.088,33.1,33.005,32.716,50.311,41.191,28.95,1443101400
JIVE,0.422,4.858,4.71,4.436,0.649289099526,0.006,0.061,0.068,0.00127388535032,60.055,4.628,4.647,4.696,64.483,48.889,45.185,1443101400
HIBB,3.186,40.311,36.97,37.125,-0.0486503452605,-0.034,-0.958,-0.992,-0.000919664592913,30.643,42.144,38.718,37.534,40.149,12.069,9.655,1443101400
SJT,2.878,11.335,8.34,8.457,-0.0406532314107,-0.171,-0.326,-0.497,-0.0205035971223,21.873,10.464,9.896,8.834,23.345,3.814,6.185,1443101400
BKU,2.923,37.108,36.01,34.185,0.624358535751,0.04,-0.05,-0.01,0.00111080255485,50.999,36.131,35.647,35.638,61.836,53.455,51.572,1443101400
AMOT,2.813,19.997,17.95,17.184,0.272307145396,0.006,-0.135,-0.13,0.00033426183844,45.152,19.639,18.591,18.41,46.735,20.054,29.991,1443101400
PRU,7.074,82.069,76.03,74.995,0.14631043257,0.0,-1.984,-1.984,0.0,39.144,84.447,78.532,76.216,46.038,19.942,16.545,1443101400
LII,9.175,124.936,117.4,115.761,0.17863760218,-0.473,1.023,0.55,-0.00402896081772,42.659,117.475,120.349,120.602,45.614,18.39,34.758,1443101400
ADT,2.895,33.268,30.72,30.373,0.119861830743,-0.12,-0.345,-0.465,-0.00390625,41.092,32.571,31.821,30.886,38.649,32.107,16.31,1443101400
