,MFI,timestamp
ELT.V,,1434398340
NIR.V,,1434398340
SGQ.TO,,1434398340
FSY.TO,,1434398340
CMFN,57.759,1434398340
VRB.V,,1434398340
PTE.V,,1434398340
MIO.V,,1434398340
CBV.V,,1434398340
WIZD,,1434398340
NGM.V,,1434398340
BOR.V,,1434398340
CNY.V,,1434398340
RHA.V,,1434398340
MRN.TO,,1434398340
VCF,,1434398340
UAE,12.071,1434398340
ZF,,1434398340
SXE.V,,1434398340
BEL.V,,1434398340
MFS.V,,1434398340
NID,63.402,1434398340
TY,,1434398340
PFLT,49.754,1434398340
WDN.TO,,1434398340
MAXD,,1434398340
PSEC,55.564,1434398340
INM.V,,1434398340
REG.V,,1434398340
CZICF,,1434398340
TIN.V,,1434398340
GMO.TO,,1434398340
CNR,,1434398340
WLV.V,,1434398340
QMC.V,,1434398340
RSC.TO,,1434398340
BCV,,1434398340
SIP.V,,1434398340
QQQX,,1434398340
RG.V,,1434398340
CKK.V,,1434398340
SDE.V,,1434398340
PPP.V,,1434398340
COP.TO,,1434398340
BVE.V,,1434398340
ETB,,1434398340
HISP,,1434398340
CMB.V,,1434398340
KNA.V,,1434398340
WAF.V,,1434398340
SRK.V,,1434398340
BTHE,,1434398340
FTLB,,1434398340
WMGIZ,,1434398340
CYG.V,,1434398340
QPT.V,,1434398340
SBR.TO,,1434398340
BLV.V,,1434398340
SSNT,,1434398340
GSP.V,,1434398340
EAS.V,,1434398340
FLXT,,1434398340
IDW.V,,1434398340
NIE,70.996,1434398340
BKCC,66.159,1434398340
CO.V,,1434398340
BMW.V,,1434398340
NOG.V,,1434398340
OX.V,,1434398340
WAI.V,,1434398340
FCHI,,1434398340
TTZ.V,,1434398340
CHY,53.832,1434398340
NAC.V,,1434398340
SRJ.V,,1434398340
IFAS,,1434398340
SMM,55.649,1434398340
CDA.V,,1434398340
PNNT,51.539,1434398340
BOW.V,,1434398340
MORL,33.781,1434398340
ZGQ.TO,,1434398340
EFM,,1434398340
VUL.V,,1434398340
IDL.V,,1434398340
SNYR,,1434398340
QVCB,,1434398340
RUN.V,,1434398340
SLNN,51.5657,1434398340
UWE.TO,,1434398340
PSL.V,,1434398340
MEILZ,,1434398340
ENIP,,1434398340
RCHA,,1434398340
IMII,,1434398340
APPG,,1434398340
CPN.TO,3.062,1434398340
TAC.V,,1434398340
STT-PD,,1434398340
JPM-PE,49.091,1434398340
PSA-PX,,1434398340
JPM-PA,63.241,1434398340
COF-PC,,1434398340
WFC-PP,,1434398340
PSA-PY,44.957,1434398340
HUSI-PF,56.588,1434398340
PVTBP,,1434398340
HSFC-PB,,1434398340
AES-PC,82.961,1434398340
HDRAU,,1434398340
SSW-PD,,1434398340
KIM-PJ,,1434398340
KRC-PG,,1434398340
CMO-PE,54.927,1434398340
MHLDO,,1434398340
NEE.V,,1434398340
AGIN,,1434398340
BAC-PZ,42.11,1434398340
DX-PA,,1434398340
O-PF,44.328,1434398340
STAR-PI,,1434398340
NM-PG,60.54,1434398340
PSA-PS,73.243,1434398340
WFC-PN,44.329,1434398340
BAC-PW,,1434398340
STT-PE,58.723,1434398340
TOO-PA,,1434398340
GS-PJ,,1434398340
NEE-PH,,1434398340
NEE-PJ,,1434398340
BK-PC,53.199,1434398340
FTN.TO,88.27,1434398340
USB-PO,35.794,1434398340
WFC-PO,,1434398340
JPM-PD,50.665,1434398340
WFC-PT,,1434398340
CHSP-PA,,1434398340
AF-PC,56.626,1434398340
MILL-PD,,1434398340
INN-PB,,1434398340
GJS,,1434398340
NEPH,,1434398340
SLRC,52.902,1434398340
REG-PG,,1434398340
BAC-PD,,1434398340
MET-PB,,1434398340
SHO-PD,,1434398340
PNC-PQ,61.947,1434398340
MH-PA,,1434398340
GPE-PA,,1434398340
HQH,54.463,1434398340
PNR-H.V,,1434398340
FRC-PA,,1434398340
RBS-PP,,1434398340
STI-PE,,1434398340
HTY,,1434398340
AAIT,,1434398340
PSB-PV,,1434398340
NRF-PD,,1434398340
BOE,58.219,1434398340
C-PN,20.975,1434398340
USB-PA,,1434398340
IRET-PB,,1434398340
RSO-PB,,1434398340
DGSE,65.309,1434398340
JMF,50.912,1434398340
ECRY,,1434398340
GDV-PD,,1434398340
TCB-PC,,1434398340
PBI-PB,,1434398340
WRB-PB,,1434398340
CBB-PB,,1434398340
PHK,47.624,1434398340
CLACW,,1434398340
GOODP,,1434398340
DYN-PA,,1434398340
RBS-PQ,32.334,1434398340
MBFIP,,1434398340
NNN-PE,,1434398340
PDBC,,1434398340
MER-PF,,1434398340
GNT.V,,1434398340
BCOM,,1434398340
CTI.V,,1434398340
DFN.TO,65.088,1434398340
ROS-H.V,,1434398340
HYF,,1434398340
USB-PN,35.3644,1434398340
DFVS,,1434398340
DEX,50.267,1434398340
EMX.V,,1434398340
SF-H.V,,1434398340
GBV.V,,1434398340
HBK,37.989,1434398340
PSA-PR,59.069,1434398340
ABS.V,,1434398340
IAE,42.889,1434398340
USB-PH,45.955,1434398340
NSL,70.902,1434398340
EFR,67.405,1434398340
ARR-PB,,1434398340
CADT,,1434398340
KIM-PH,,1434398340
PCV.V,,1434398340
ARB.V,,1434398340
VVV.V,,1434398340
PSB-PT,,1434398340
ORA.TO,,1434398340
NHC-PA,,1434398340
VRNGW,,1434398340
FSCE,,1434398340
SWZ,,1434398340
KLG.V,,1434398340
SWN.V,,1434398340
OXBRW,,1434398340
RCT.V,,1434398340
VLV.V,,1434398340
FRN.V,,1434398340
PPR,43.136,1434398340
PYS,,1434398340
MTH.V,,1434398340
SMN.V,,1434398340
IMLP,35.543,1434398340
JAU.V,,1434398340
GRP-U,40.284,1434398340
NGHT,,1434398340
KRC-PH,,1434398340
TMK-PB,,1434398340
ZB-PG,,1434398340
GKR-H.V,,1434398340
ZBZX,,1434398340
RBS-PS,56.118,1434398340
OFG-PA,,1434398340
WFC-PR,,1434398340
WY-PA,,1434398340
GLQ,,1434398340
KCC.V,,1434398340
AMBCW,,1434398340
RSO-PA,,1434398340
ZB-PF,,1434398340
GULTU,,1434398340
PSA-PQ,,1434398340
SAN-PB,,1434398340
MFA-PB,,1434398340
DAP-U.V,,1434398340
SLG-PI,,1434398340
VRD.V,,1434398340
LLEX,,1434398340
OY.V,,1434398340
FGF.V,,1434398340
NXG.V,,1434398340
HQL,57.893,1434398340
NFR.V,,1434398340
BAC-PE,,1434398340
BWPC,,1434398340
NPF-UN.TO,,1434398340
MGT.TO,,1434398340
ASRVP,18.092,1434398340
ATW.V,,1434398340
DGO.V,,1434398340
CLM,,1434398340
CFM.V,,1434398340
MG.TO,56.127,1434398340
SRL.V,,1434398340
JCTCF,,1434398340
SYR-H.V,,1434398340
SECT,,1434398340
BNRM,,1434398340
TSNU,40.476,1434398340
JSD,60.486,1434398340
SMV-H.V,,1434398340
BGT,73.592,1434398340
IGA,,1434398340
IDH-H.V,,1434398340
ABDC,42.216,1434398340
PMO-H.V,,1434398340
KAY.V,,1434398340
PJT.V,,1434398340
OIBR-C,,1434398340
FSRL,,1434398340
WLRHW,,1434398340
BOB.V,,1434398340
NPR-UN.TO,70.483,1434398340
THQ,51.272,1434398340
FRA,81.677,1434398340
PBM.V,,1434398340
MMV.V,,1434398340
NSX.V,,1434398340
WHN.V,,1434398340
FSIC,38.538,1434398340
MRIC,57.152,1434398340
GEIG,,1434398340
PFG-PB,,1434398340
PUC.V,,1434398340
ANE.V,,1434398340
MTT,,1434398340
NUK.V,,1434398340
NIM,,1434398340
TNR.V,,1434398340
FTR.V,,1434398340
KTH,,1434398340
DDR-PK,,1434398340
SWD.TO,,1434398340
TRS.V,,1434398340
OHAI,,1434398340
OMN.TO,,1434398340
RBS-PE,,1434398340
RBS-PG,36.889,1434398340
GDP-PC,,1434398340
NCA,,1434398340
WPQ.V,,1434398340
MCV,35.729,1434398340
DGJI,,1434398340
AFT,71.783,1434398340
BANC-PC,,1434398340
ARCO,65.324,1434398340
RYP-H.V,,1434398340
YTC-H.V,,1434398340
RPT-PD,,1434398340
STAR-PD,,1434398340
PATD,,1434398340
DVC-H.V,,1434398340
LTH.V,,1434398340
GFM-H.V,,1434398340
QTA.V,,1434398340
NRZ-H.V,,1434398340
SBNYW,,1434398340
QTNTW,,1434398340
PRS-H.V,,1434398340
EBM.V,,1434398340
CFP,40.114,1434398340
HVCW,,1434398340
KUT.V,,1434398340
UQ.V,,1434398340
MML.V,,1434398340
GDV,,1434398340
VCV.V,,1434398340
BGY,,1434398340
AGL.V,,1434398340
DF.TO,,1434398340
ABN.V,,1434398340
MDV.V,,1434398340
DGICB,,1434398340
OCR-PB,,1434398340
WIL.V,,1434398340
EQC,49.835,1434398340
JFR,61.339,1434398340
ACSF,22.825,1434398340
SRA.V,,1434398340
MVE-H.V,,1434398340
TVN-H.V,,1434398340
SEG-H.V,,1434398340
LTS-PA,,1434398340
FCT,40.683,1434398340
MICTW,,1434398340
GLFH,,1434398340
ALLE,54.507,1434398340
NAV.V,,1434398340
DHY,44.491,1434398340
CWBK,,1434398340
NEO-H.V,,1434398340
KSU-P,,1434398340
DSE,,1434398340
NXI-H.V,,1434398340
NLY-PD,47.872,1434398340
ECX-H.V,,1434398340
YSC-H.V,,1434398340
NRF-PC,,1434398340
TRI-PB.TO,,1434398340
QTN-H.V,,1434398340
ZIONZ,,1434398340
SB-PB,,1434398340
WEY.V,,1434398340
AINC,19.633,1434398340
GDL-PB,,1434398340
RPAI-PA,,1434398340
SBW.V,,1434398340
NCT-PC,,1434398340
VXM-B.TO,,1434398340
LDRI,,1434398340
CBO,,1434398340
TKK.V,,1434398340
NK.V,,1434398340
TRO.V,,1434398340
OOO.V,,1434398340
SNM.V,,1434398340
VSTO,58.48,1434398340
WVR.V,,1434398340
USA,51.164,1434398340
AMX.V,,1434398340
VAL.V,,1434398340
GCVRZ,57.141,1434398340
MOC.V,,1434398340
RMP,60.435,1434398340
HIFR,29.967,1434398340
ZKL.V,,1434398340
ARTH,,1434398340
WPR.V,,1434398340
LQMT,,1434398340
SHJ.V,,1434398340
RDIB,,1434398340
OXI.V,,1434398340
HUGE,,1434398340
GXM.V,,1434398340
KAP,,1434398340
VONE,67.353,1434398340
OMBP,,1434398340
SIR.V,,1434398340
DAU.V,,1434398340
SSG.V,,1434398340
POC.V,,1434398340
NE.V,,1434398340
AVX.V,,1434398340
JDN.TO,,1434398340
SGH.V,,1434398340
NED.V,,1434398340
B.V,,1434398340
PSB-PR,83.357,1434398340
SUN,48.71,1434398340
JCI-H.V,,1434398340
RBS-PI,,1434398340
OAKS-PA,,1434398340
WWIO,,1434398340
APL.V,,1434398340
AMN-P.V,,1434398340
STI-PA,,1434398340
AMH-PC,,1434398340
MVD-H.V,,1434398340
CYN-PD,,1434398340
TYG-PB,,1434398340
RILY,,1434398340
NBG-PA,71.157,1434398340
LGT-A.TO,,1434398340
STI.V,,1434398340
SBID,,1434398340
RIBTW,,1434398340
CY.V,,1434398340
VPT.V,,1434398340
YUMA-PA,,1434398340
NAP.V,,1434398340
RRR-UN.V,,1434398340
UBIQ,,1434398340
LAT.V,,1434398340
EMEY,,1434398340
XYL.V,,1434398340
ASXSF,,1434398340
SQA.V,,1434398340
BLMN,46.42,1434398340
SUNE,52.455,1434398340
ADPT,43.322,1434398340
WMGI,52.325,1434398340
MCHP,47.816,1434398340
PCLN,51.074,1434398340
AWAY,56.891,1434398340
RPTP,58.908,1434398340
SRNE,55.071,1434398340
CS.TO,51.311,1434398340
IPHI,44.243,1434398340
EOX,57.137,1434398340
GWPH,61.315,1434398340
LSCC,59.473,1434398340
CTG,40.832,1434398340
KEG,45.986,1434398340
CMLP,51.837,1434398340
ACI,35.8727,1434398340
LCI,53.143,1434398340
HUN,48.406,1434398340
NST.V,,1434398340
EZT,,1434398340
BHP,49.037,1434398340
BWR.V,,1434398340
AEB,64.917,1434398340
SLG.V,,1434398340
ISF,46.143,1434398340
AKO-A,,1434398340
MPS.V,,1434398340
JMC.V,,1434398340
VZA,38.851,1434398340
FRPH,,1434398340
AXX.TO,,1434398340
KE.V,,1434398340
SLR.TO,,1434398340
PULB,,1434398340
HTC.V,,1434398340
HEOP,34.187,1434398340
TI,96.817,1434398340
AGNCP,,1434398340
PWVI,,1434398340
VQA.V,,1434398340
SIM,,1434398340
BNS.TO,44.433,1434398340
GGD.TO,,1434398340
RIGP,64.322,1434398340
PPG,48.456,1434398340
TDI,,1434398340
VVN.V,,1434398340
FITBI,,1434398340
FSCFL,,1434398340
CSRE,,1434398340
LMP.TO,49.395,1434398340
GRC,50.363,1434398340
DCUB,48.202,1434398340
CD.V,,1434398340
SHGT,,1434398340
CHUM,,1434398340
RCK.V,,1434398340
BML-PH,,1434398340
BBC,,1434398340
FCH-PA,57.945,1434398340
MHO-PA,,1434398340
GST-PB,,1434398340
NUVI,,1434398340
MXX.V,,1434398340
ABR.V,,1434398340
FV.V,,1434398340
XMF-PC.TO,,1434398340
IRL.TO,,1434398340
FRBA,,1434398340
ATX.V,,1434398340
BCG.V,,1434398340
BLVDU,,1434398340
OUY-U.TO,,1434398340
CXG-A.V,,1434398340
BBP,,1434398340
ACNB,,1434398340
BBDO,,1434398340
TRNO-PA,,1434398340
RY-PE.TO,,1434398340
ISRL,,1434398340
SUO.TO,,1434398340
DYG.V,,1434398340
BOXC,,1434398340
SOHOM,,1434398340
KEN,,1434398340
IDSA,87.008,1434398340
INZ,55.461,1434398340
XNY,,1434398340
IDG,30.119,1434398340
ATN.TO,,1434398340
TRTL,,1434398340
NJ,60.447,1434398340
OFG-PB,,1434398340
HEO.V,,1434398340
NXTDW,,1434398340
TC.TO,,1434398340
NTT,60.192,1434398340
NOV.V,,1434398340
JSM,49.972,1434398340
MHR-PE,,1434398340
SNHN,,1434398340
KOSS,,1434398340
DCM,35.347,1434398340
UNF,58.733,1434398340
RY.TO,52.647,1434398340
GGG,43.119,1434398340
FNI.TO,,1434398340
GLDC,44.37,1434398340
PTRC,,1434398340
LGCYP,94.666,1434398340
RCI,48.282,1434398340
DGI,49.502,1434398340
VVC.V,,1434398340
TAIT,,1434398340
CCM.TO,,1434398340
CEO,37.342,1434398340
MBT.TO,35.306,1434398340
MNH.V,,1434398340
ROIQW,,1434398340
APDNW,,1434398340
SVB.TO,,1434398340
DV.V,,1434398340
DAN.V,31.519,1434398340
ADW-B.TO,,1434398340
TXR.V,,1434398340
FT.TO,,1434398340
BPFHP,,1434398340
VOIL,,1434398340
SNWV,,1434398340
OGES,,1434398340
KZX.V,,1434398340
KYO,,1434398340
DSGX,,1434398340
UBP,,1434398340
MDM,,1434398340
UMC,51.968,1434398340
TNX.TO,,1434398340
CWB-PB.TO,,1434398340
GOV,45.175,1434398340
AOIL,,1434398340
NOT.V,,1434398340
EVTI,,1434398340
CTO,50.722,1434398340
SA.V,,1434398340
NCS,60.988,1434398340
TNP.TO,,1434398340
GOK.V,,1434398340
CMG.TO,47.089,1434398340
MFC-PL.TO,,1434398340
ZN,30.854,1434398340
ARG.TO,87.708,1434398340
OEG.V,,1434398340
BLN.V,,1434398340
AKO-B,35.568,1434398340
TPRE,56.436,1434398340
KWN,,1434398340
DC-PB.TO,,1434398340
IMO.TO,43.494,1434398340
SLTB,,1434398340
RBCAA,42.338,1434398340
TGTX,51.744,1434398340
LGCYO,,1434398340
MTO.V,,1434398340
ABI.V,,1434398340
BNNP,,1434398340
PBCP,20.05,1434398340
SRX.V,,1434398340
DEQ.V,,1434398340
EVGN,,1434398340
NYNY,54.085,1434398340
RUG.V,,1434398340
PLG,,1434398340
INNL,,1434398340
LEN-B,50.445,1434398340
NSU,35.714,1434398340
ATL.TO,,1434398340
GWO.TO,6.405,1434398340
PNC-B.TO,,1434398340
DNT.TO,,1434398340
OMI.TO,,1434398340
CPL,46.734,1434398340
EXFO,,1434398340
PROP,,1434398340
JPM-PB,,1434398340
CRCUF,,1434398340
XEL.V,,1434398340
AED,,1434398340
AFC,,1434398340
SPA,37.25,1434398340
GEF-B,40.172,1434398340
CEE.TO,,1434398340
WRT,,1434398340
ISP,53.803,1434398340
CNCO,63.654,1434398340
SLMAP,,1434398340
CAJ,26.244,1434398340
TCC,,1434398340
AHT,35.886,1434398340
KAT.TO,,1434398340
TSD.V,,1434398340
LORL,60.602,1434398340
KS.V,,1434398340
ARCPP,66.288,1434398340
MIX.V,,1434398340
GSJ,32.853,1434398340
IFP.TO,33.83,1434398340
CET,,1434398340
SHOO,53.619,1434398340
M.V,,1434398340
NRCIB,,1434398340
GCBC,59.275,1434398340
TBR.V,,1434398340
BRT,,1434398340
AFSD,,1434398340
TX.TO,,1434398340
QQ.V,,1434398340
SCG.V,,1434398340
EMB.V,,1434398340
PRH,63.19,1434398340
ENI,51.849,1434398340
QADB,,1434398340
ALC.TO,,1434398340
CLV,59.722,1434398340
TDA,,1434398340
SAQ,,1434398340
URC.V,,1434398340
VLY,50.723,1434398340
MXG.TO,,1434398340
RHC.V,,1434398340
AZA.V,,1434398340
EDE,60.391,1434398340
UBIC,,1434398340
DUKH,62.541,1434398340
CEMI,,1434398340
CBSHP,,1434398340
TMD.TO,,1434398340
JASN,37.052,1434398340
DNI.V,,1434398340
CASI,75.306,1434398340
STCC,,1434398340
SGMS,54.04,1434398340
BSBR,55.745,1434398340
UVE,48.127,1434398340
EYE-A.V,,1434398340
YZC,60.155,1434398340
POM.TO,,1434398340
TAPR,,1434398340
TXL.TO,,1434398340
BCE-PY.TO,,1434398340
QRO.V,,1434398340
EXCU,,1434398340
AZN.V,,1434398340
HTGX,31.544,1434398340
BSRAF,,1434398340
ADI.V,,1434398340
ALW.V,,1434398340
PTPF,,1434398340
AIY,,1434398340
IRIX,15.908,1434398340
CMRE,51.586,1434398340
LPL,71.604,1434398340
PLM,,1434398340
ADUS,52.561,1434398340
MHG,45.36,1434398340
BML-PG,,1434398340
DXE.V,,1434398340
NRF-PE,,1434398340
ET.TO,75.399,1434398340
HSBC,43.971,1434398340
URZ.TO,,1434398340
GSF,,1434398340
LNF.TO,,1434398340
MDF.TO,,1434398340
RGL.TO,,1434398340
EARS,93.918,1434398340
WRP.V,,1434398340
CMCSK,56.708,1434398340
KTN,,1434398340
WLRHU,80.156,1434398340
ETV,49.828,1434398340
ESBA,,1434398340
AAXJ,33.977,1434398340
E,30.052,1434398340
ECC,82.453,1434398340
JCO.V,,1434398340
BCS,51.003,1434398340
AGND,,1434398340
RUF-U.V,,1434398340
NLNK,51.554,1434398340
CFD,,1434398340
PHG,47.208,1434398340
VTHR,,1434398340
PUK,63.704,1434398340
LGI,,1434398340
TDF,80.551,1434398340
SWR.V,,1434398340
GCX.V,,1434398340
SVO.V,,1434398340
REMI,,1434398340
XHR,49.997,1434398340
GUL.V,,1434398340
GR.V,,1434398340
UNC-PC.TO,,1434398340
WFS-PA.TO,,1434398340
JML.V,,1434398340
FTS.TO,46.245,1434398340
MHR-PC,,1434398340
AFW,,1434398340
ODC,37.85,1434398340
CVU,,1434398340
TRC,46.206,1434398340
TLR.V,,1434398340
RFTA,,1434398340
PWF-PS.TO,,1434398340
BPMX,,1434398340
AFMD,54.307,1434398340
MBLX,65.129,1434398340
BVA,,1434398340
BDE,63.018,1434398340
RPM.V,,1434398340
HMPR,72.895,1434398340
GRH-PC,,1434398340
OHI,47.679,1434398340
PCK,69.582,1434398340
SVVC,74.764,1434398340
AFB,,1434398340
NKX,48.217,1434398340
BBK,,1434398340
SIR,36.75,1434398340
CEF-A.TO,,1434398340
MYC,,1434398340
INF,62.979,1434398340
BYM,57.88,1434398340
EVN,,1434398340
SLVO,,1434398340
PZC,,1434398340
MYF,20.556,1434398340
EVO,,1434398340
NAC,44.75,1434398340
VCV,,1434398340
BKN,59.901,1434398340
ROIQU,,1434398340
NMA,37.677,1434398340
VPV,,1434398340
BBN,50.888,1434398340
EMO,52.592,1434398340
NQU,43.374,1434398340
PSCT,,1434398340
NQS,,1434398340
DFP,43.934,1434398340
NIO,56.753,1434398340
CFGE,,1434398340
NMS,,1434398340
NZF,,1434398340
ASTV,,1434398340
MHI,47.421,1434398340
NMO,36.92,1434398340
SXP.TO,,1434398340
MZF,,1434398340
SLMBP,,1434398340
PME.TO,,1434398340
NSS,,1434398340
BCE.TO,49.869,1434398340
ARL,80.766,1434398340
PVS-PB.TO,,1434398340
ICG.V,14.353,1434398340
CUK,58.178,1434398340
MYCC,56.877,1434398340
CEU.TO,10.587,1434398340
JMPC,,1434398340
NAUH,,1434398340
CIG,44.676,1434398340
MGR,,1434398340
BWLD,55.107,1434398340
ERB,49.024,1434398340
AGT.TO,55.125,1434398340
OLBK,67.322,1434398340
TGI-H.V,,1434398340
AMFW,48.567,1434398340
SAEX,,1434398340
SLF-PI.TO,,1434398340
CHL,58.666,1434398340
WCN,53.739,1434398340
GOODO,,1434398340
BCRH,64.448,1434398340
DSL-UN.TO,63.369,1434398340
EDUC,,1434398340
ARC.V,,1434398340
MTDR,56.352,1434398340
DOO.TO,54.311,1434398340
RITTW,,1434398340
BSI,,1434398340
STM,65.601,1434398340
FXENP,,1434398340
RLJE,49.1972,1434398340
JW-B,,1434398340
LGO.V,,1434398340
GAS,41.058,1434398340
EBTC,50.862,1434398340
SBCF,71.753,1434398340
SPH,47.624,1434398340
CIDM,20.36,1434398340
PTM.TO,,1434398340
KB,23.014,1434398340
PVS-PA.TO,,1434398340
MD.V,,1434398340
NEPT,,1434398340
IRC,63.374,1434398340
AMIC,,1434398340
BGFV,61.243,1434398340
XIN,65.165,1434398340
NSSC,62.632,1434398340
NMR,67.934,1434398340
CKE.TO,,1434398340
PBMD,47.043,1434398340
CCM,34.828,1434398340
LRT-UN.TO,,1434398340
SBNB,,1434398340
TKAI,49.862,1434398340
GEO.TO,,1434398340
NDM.TO,,1434398340
AIW,,1434398340
XSR.TO,35.35,1434398340
AVC.V,,1434398340
SPE.TO,18.771,1434398340
ZNH,57.812,1434398340
SNP,38.617,1434398340
EC,52.924,1434398340
LYG,46.145,1434398340
ESCR,,1434398340
CRVP,,1434398340
AFA,26.2,1434398340
TLF,,1434398340
AMX,52.055,1434398340
TV,60.366,1434398340
TKC,40.551,1434398340
GGI.V,,1434398340
TUP,48.325,1434398340
SPOK,65.866,1434398340
WMM.V,,1434398340
CGG,77.082,1434398340
BKX.TO,,1434398340
RVM.TO,,1434398340
CYCCP,,1434398340
HNP,54.453,1434398340
BF-A,45.965,1434398340
CVV,,1434398340
GBL,46.056,1434398340
FBR,46.6,1434398340
BANF,66.717,1434398340
WTBA,52.508,1434398340
BMO,52.054,1434398340
KSK.V,,1434398340
IHG,64.403,1434398340
NTIC,,1434398340
AVAL,55.81,1434398340
UPS,54.029,1434398340
VR.V,,1434398340
HURC,56.805,1434398340
HTGZ,,1434398340
POPE,,1434398340
UZA,,1434398340
SKM,47.507,1434398340
RBPAA,,1434398340
TGB,62.412,1434398340
RMR.V,,1434398340
JEN-H.V,,1434398340
MSM,48.353,1434398340
PVS-PD.TO,,1434398340
CIG-C,,1434398340
GXP-PE,,1434398340
TSU,56.976,1434398340
KFS.TO,,1434398340
KTN.V,,1434398340
MHR-PD,,1434398340
DSF.V,,1434398340
ULTR,44.445,1434398340
SMAC,,1434398340
SUM.TO,,1434398340
SHLDW,,1434398340
CYHHZ,,1434398340
ANK.V,,1434398340
CYT.TO,,1434398340
PAR-UN.TO,,1434398340
AML.V,,1434398340
SXCP,60.319,1434398340
RKR.V,,1434398340
SEP,59.878,1434398340
TNP-PB,,1434398340
CUM.TO,25.144,1434398340
QDEL,59.026,1434398340
SPIL,53.593,1434398340
TSQ,60.168,1434398340
PERF,,1434398340
CRD-A,45.561,1434398340
NSTG,68.0,1434398340
VALU,,1434398340
BVN,58.162,1434398340
VYFC,,1434398340
KEY.TO,42.091,1434398340
VGO.V,,1434398340
IBA,47.779,1434398340
SEA.TO,,1434398340
CBMG,47.032,1434398340
BIP-UN.TO,,1434398340
PMCS,61.433,1434398340
INGR,45.797,1434398340
TM,46.114,1434398340
SNHY,48.532,1434398340
LUX,39.024,1434398340
LCNB,,1434398340
DDE,36.08,1434398340
MNKD,51.102,1434398340
DHI,49.349,1434398340
BSMX,17.949,1434398340
KANG,56.044,1434398340
NTB.TO,,1434398340
FCV.V,,1434398340
CBR,56.866,1434398340
AKG,15.495,1434398340
FR.TO,66.127,1434398340
GBLI,46.341,1434398340
MSLI,,1434398340
PCQ.V,2.805,1434398340
SDS.V,,1434398340
BLVDW,42.085,1434398340
NAVB,65.785,1434398340
SPX.V,,1434398340
FF,44.784,1434398340
MBII,46.909,1434398340
DDC.TO,49.038,1434398340
SUP,64.368,1434398340
KNL,44.376,1434398340
CJ.TO,45.623,1434398340
PMA.V,,1434398340
GPC,49.947,1434398340
VRTA,,1434398340
VCO,35.328,1434398340
GPOR,45.971,1434398340
AXX,,1434398340
SATS,52.411,1434398340
FMX,39.309,1434398340
SIFI,,1434398340
AEN.V,,1434398340
VLN.TO,,1434398340
TSG.V,,1434398340
SNA.V,0.0,1434398340
TGX.V,,1434398340
PFIN,,1434398340
HWK-A.V,,1434398340
SSN,,1434398340
NTL,,1434398340
FSGI,43.01,1434398340
RSG,52.073,1434398340
TVA-B.TO,,1434398340
TOT,47.612,1434398340
WCG,54.019,1434398340
AOI.TO,60.501,1434398340
BOTJ,50.469,1434398340
TIPT,50.854,1434398340
KFFB,46.704,1434398340
ABMD,58.88,1434398340
TEU,,1434398340
TRQ.TO,70.301,1434398340
SBLKL,,1434398340
GMK,,1434398340
AWP,78.167,1434398340
IMCL,,1434398340
FAM,57.189,1434398340
HIX,28.204,1434398340
TWN,,1434398340
ARY,,1434398340
TAI,66.465,1434398340
FHY,,1434398340
FFA,62.151,1434398340
VCSH,54.708,1434398340
FUND,59.157,1434398340
ACG,66.044,1434398340
MCEM,,1434398340
EFF,,1434398340
BANX,,1434398340
SFBC,72.375,1434398340
MTCN,86.746,1434398340
TTP,38.046,1434398340
NUV,50.694,1434398340
STK,54.672,1434398340
IGOV,,1434398340
ETW,53.276,1434398340
GEK,70.637,1434398340
PPX,,1434398340
SITO,,1434398340
CBD,62.57,1434398340
PFN,39.236,1434398340
ISHG,,1434398340
ORO.V,,1434398340
BGR,45.983,1434398340
VPIG,,1434398340
QABA,35.661,1434398340
IHD,,1434398340
PFD,,1434398340
TSLF,27.174,1434398340
TTNP,30.859,1434398340
MDIV,,1434398340
GEH,,1434398340
DKT,57.783,1434398340
MMTIF,,1434398340
FTF,27.912,1434398340
VGSH,,1434398340
BKT,68.443,1434398340
CPTA,32.4181,1434398340
AGC,,1434398340
BNS-PN.TO,,1434398340
OMCM,,1434398340
MCI.V,,1434398340
MHE,,1434398340
GII-UN.TO,,1434398340
MRCC,57.186,1434398340
NAF-UN.TO,,1434398340
NPH.V,,1434398340
BDJ,71.09,1434398340
ELSE,,1434398340
CART,,1434398340
FMCC,57.529,1434398340
CZFC,33.475,1434398340
MVCB,,1434398340
BMO-PL.TO,,1434398340
BHL,73.689,1434398340
JRS,51.541,1434398340
HHY,35.081,1434398340
SGYPW,,1434398340
CIIX,,1434398340
RMT,63.545,1434398340
RY-PG.TO,,1434398340
RCS,49.642,1434398340
RNO,,1434398340
IMO,52.219,1434398340
ITRI,53.754,1434398340
REX.V,,1434398340
COVR,100.0,1434398340
MOZ.TO,,1434398340
RELL,,1434398340
MIDD,46.603,1434398340
COST,43.211,1434398340
FCAP,77.646,1434398340
TGEN,,1434398340
PBY,44.313,1434398340
PPP,54.432,1434398340
MGN,,1434398340
FMS,53.794,1434398340
ORRF,32.439,1434398340
BBGI,,1434398340
AMRK,,1434398340
IMOS,51.52,1434398340
NTS.V,,1434398340
IEC,,1434398340
TMB.TO,,1434398340
FIZZ,72.626,1434398340
WRN.TO,,1434398340
LNKD,57.732,1434398340
KPT.TO,,1434398340
MSV.TO,,1434398340
MATR,50.588,1434398340
