Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,Title,FutP
IRIX,0.06,1.021789915,0.003299818,-0.009448819,-0.115952214,,0.003891051
IRM,0.35,0.381491432,0.002616868,0.001169249,-0.046492205,1,-0.035903473
IRMD,0.7,0.87487079,0.018205467,-0.005050505,-0.310706788,,-0.041450777
IRS,-1.44,0.513652629,0.001908333,-0.03115727,0.034318902,,-0.016649324
IRWD,-0.67,0.68453834,0.00805668,0.010339734,-0.077545516,1,-0.040500736
ISBC,0.58,0.566715722,0.005230504,0.002489627,0.012573345,2,0.005733006
ISCA,1.64,1.019522939,0.00365467,0.004594181,0.003058104,,-0.00152439
ISD.V,-0.014,0.329876356,0.000508066,0,0.064814815,,0
ISDR,0.24,0.378424015,0.004050201,0.012738854,0.084583902,,-0.005006258
ISIG,0.06,0.217190725,0.00026155,0.046511628,-0.02173913,,-0.004587156
ISIL,0.38,0.414792399,0.011065424,-0.000452284,0.02172908,1,0
ISLE,1.29,0.208273573,0.003856079,-0.008920188,0.010531355,,-0.004267425
ISNS,-0.06,0.069926427,0.019988003,-0.013888889,-0.043126685,,-0.013333333
ISR,-0.086,1.043222751,0.001751701,-0.03,-0.114839253,,-0.046875
ISRG,18.54,1.03770481,0.006618924,-0.008029197,-0.031651252,2,-0.006382118
ISSC,-0.06,0.315983607,0.000813649,-0.03003003,0.03525641,,0
ISTR,1,0.024582371,6.46E-05,0,0.032258065,,0.00399376
ISV.TO,1.01,1.224547914,0.001429165,-0.017954298,-0.011500548,,-0.000565291
IT,2.19,0.916226778,0.003487983,-0.020783646,-0.029272686,2,-0.007920792
ITCI,-2.91,0.716520657,0.019162043,-0.020989505,-0.534402852,,-0.057187017
ITEK,-3.24,0.293451357,0.00612043,-0.012987013,-0.084337349,,-0.045454545
ITG,2.3,0.355942992,0.003287421,-0.016584767,-0.020195838,1,-0.013932869
ITIC,6.69,0.718088324,0.001645184,0.000208725,-0.028878306,,-0.013542851
ITM.V,-0.012,1.014491922,0.007252378,0.071428571,0.19047619,,0.166666667
ITRI,1.34,0.557557826,0.004188131,-0.015610819,-0.012563729,,-0.015081847
ITRN,1.29,0.86801304,0.001317126,-0.001869159,0.022596706,1,0.001872659
ITT,2.63,1.002290722,0.006552746,-0.00845481,-0.028008002,,-0.00318287
ITUB,1.25,0.756715049,0.002581301,0.007005254,0.015004413,,-0.000862813
ITUS,-0.6,0.836533877,0.002472834,0.075471698,0.334894614,3,-0.029850746
ITW,5.48,1.212175704,0.005119853,-0.007454739,-0.04548946,2,-0.002464789
IVAC,-0.76,1.810506081,0.002467678,0.008695652,-0.02027027,,-0.008695652
IVC,-0.96,0.624324452,0.006407493,-0.009756098,-0.09455843,1,-0.044776119
IVN.TO,0.91,1.124430438,0.005512876,-0.02690583,0,4,-0.039408867
IVR,-1.97,0.602440797,0.004165957,0.013360053,0.001981506,,-0.014511873
IVZ,1.98,0.847882726,0.007559961,-0.016949153,-0.035539615,,-0.006828269
IX,9.43,0.56645912,9.00E-05,-0.003533569,-0.022869023,,-0.002321383
IXYS,0.46,0.244357923,0.000712872,-0.008130081,-0.049350649,,-0.012891344
JACK,3.29,2.507572741,0.040263761,-0.026059322,-0.053530986,2,0.008018203
JAGX,-1.64,0.225106163,0.012709942,0.011235955,-0.189189189,,-0.054705471
JAKK,-0.03,1.437364597,0.030561624,0.007352941,-0.181600956,2,0
JASN,-3.63,0.159223577,0.001026561,0.01,-0.073394495,,0
JASO,2,0.629807107,0.008874078,-0.028481013,-0.034591195,,-0.016420361
JAU.V,-0.009,0.287128713,0.001181337,-0.107142857,0.470588235,,0
JAX.V,-0.014,0.346191461,0.004398263,0,0.049382716,,0
JAX,0.21,2.596046437,0.007715714,-0.010752688,-0.072580645,,-0.021857923
JAZZ,5.69,0.423794599,0.004606001,-0.002933534,-0.031191465,2,0.003368988
JBHT,3.78,0.739889389,0.007182571,0.000888663,-0.014376797,1,0.003343239
JBL,1.32,0.551128419,0.006307445,-0.000917431,-0.002290426,,-0.010114943
JBLU,2.25,2.401574103,0.0452392,-0.001657459,0.032571429,,-0.015873016
JBSS,2.68,0.88456811,0.012789838,-0.007677165,-0.025140205,1,-0.041573717
JBT,1.92,1.054142595,0.005265334,-0.010666667,0.055476529,1,0.026
JCAP,0.67,0.28983355,0.001685195,0.009189189,0.026388125,1,-0.007478632
JCI,1.01,0.727662166,0.006243265,-0.008131918,-0.025305216,8,-0.004748982
JCOM,2.78,1.942028779,0.014886313,0.004267425,0.061334937,,-0.024403849
JCP,-1.21,1.080448489,0.055662081,-0.015294118,-0.10193133,4,-0.014234875
JCS,-1.07,0.307108564,0.000604297,-0.022123894,-0.096114519,,-0.006741573
JCTCF,0.92,4.133661625,0.01034507,0.004,-0.017227878,,#N/A
JD,-1.01,0.424718307,0.007181041,-0.004896422,-0.00414625,2,-0.026701768
JE.TO,2.77,0.686657019,0.002480327,0.009845288,0.042089985,,0.001388889
JE,2.09,0.495244868,0.000808208,-0.003717472,0.022900763,,-0.005555556
JEC,1.73,1.143887408,0.006715208,-0.005521593,-0.00884434,3,-0.010735897
JHX,0.61,0.41777281,6.74E-06,-0.001896334,0.007657945,,-0.008474576
JIVE,-0.41,0.505962243,0.00166623,-0.010075567,-0.057553957,,-0.020512821
JJSF,4,0.610824174,0.002613244,0.013173351,0.010883215,,-0.008155792
JKHY,3.12,1.062738303,0.00435448,-0.007784941,-0.038203042,,-0.010941191
JKS,5.23,0.420667601,0.008319214,-0.021226415,0.014050092,,-0.025825826
JLL,9.03,0.824496042,0.006419394,-0.013828868,-0.065860093,1,-0.038800705
JMBA,-0.03,0.650217726,0.005786907,0.022179364,-0.004694836,,-0.002835539
JMEI,0.12,0.28126365,0.003582298,-0.003766478,-0.048561151,,-0.02268431
JML.V20160729,-0.031,25.45141874,0.003109679,0,-0.25,,0
JMP,-0.13,0.965079505,0.002080784,0.0125,0.021621622,6,-0.010309278
JMPB,-0.01,0.252261566,8.10E-05,-0.003125,-0.000783085,2,-0.00390625
JMPC,-0.126,2.010515247,0.000362156,-0.000743083,-0.005796623,2,-0.004377953
JNJ,5.7,0.91102085,0.002045883,0.00281591,-0.033254157,4,0.006261959
JNP,-0.23,1.360834519,0.004127913,0.09,-0.03539823,1,0
JNPR,1.61,2.118456309,0.021084697,0.002112379,0.010221465,17,-0.005317129
JNS,0.73,1.715898344,0.022019366,-0.027636364,-0.059774965,13,-0.032874618
JNX.V,-0.01,0.64774661,0.000605211,-0.020833333,0.119047619,,0.022727273
JOB,-0.12,0.446825743,0.000821629,0.016460905,-0.053639847,,-0.022403259
JOBS,1.45,0.360559465,0.001399854,0.009425357,-0.003003003,,-0.001811594
JOE,0.14,0.628559985,0.002015815,0,-0.015275505,,-0.022284123
JONE,0.31,2.121124818,0.167000601,-0.033707865,0.181318681,,-0.036144578
JOUT,1.68,0.614833358,0.003588084,-0.009105517,0.033808326,1,-0.022603486
JOY.TO,-2.98,0.698160535,0.000442572,0.008438819,0.183168317,,-0.012820513
JOY,-13.96,0.355054227,0.007531772,0.001435235,0.008309249,,0.001076426
JP,0.603,0.305048077,0.000201461,0.013964422,0.00392517,,0.001302083
JPEP,-1.64,6.971386078,0.054837205,0.021634615,0.121372032,2,-0.041273585
JPM,5.8,0.738059015,0.002778487,-0.00116144,0.023048327,3,-0.003741546
JRJC,1.4,0.267068379,0.002069506,-0.019138756,-0.039812646,,-0.009756098
JRJR,-0.45,0.335777594,0.002018065,-0.010416667,-0.112149533,,-0.042105263
JRVR,1.99,0.380319729,0.00226113,0.003880983,0.066226985,,-0.015831819
JTC.V20161024,-0.07,3.623188406,0.000772798,0,0.212121212,,0
JTPY,-0.88,0.160995661,0.000274426,-0.014035088,0.142276423,2,-0.019083969
JUNO,-2.53,0.617685548,0.015407409,-0.041548295,-0.073463783,,-0.043363499
JUVF,0.78,0.660066007,8.49E-05,0,0.004345464,,#N/A
JVA,0.4,0.211165331,0.001360659,-0.021543986,-0.021543986,,-0.007326007
JW-A,2.46,0.84804678,0.004034485,-0.000968054,0.012360212,,-0.027911453
JW-B,2.46,0.245583039,6.06E-06,0,0.004490178,,#N/A
JWN,2.35,0.833992172,0.023535454,-0.00147547,0.03915547,,-0.036520462
JYNT,-1.032,0.680215416,0.003416805,-0.015207715,0.047750592,,-0.026717557
JZR.V20161024,0,1.142204455,0.000247066,0,-0.416666667,,0
K.TO,-0.75,1.183696759,0.004821228,0.021568627,-0.015122873,,-0.017647059
K,1.75,0.649408263,0.003926275,-0.000404095,-0.03648403,,0.001215067
KAI,3.09,0.29102783,0.001557513,-0.011550843,-0.000956938,1,-0.009587728
KALU,4.49,1.767002392,0.01513274,0.008209267,-0.128562838,1,-0.012929849
KAMN,1.88,0.617248823,0.00237441,-0.000476531,-0.033855366,,-0.007840342
KANG,0.14,0.709384739,0.003004817,-0.00754717,0.008767123,,-0.003812636
KAR,1.6,0.650290474,0.005153664,-0.013076394,0.000697837,,-0.021028037
KAS.V,-0.023,0.361473137,0.000661099,0.03125,-0.023668639,,0
KAT.TO,-0.28,1.538716831,0.000435122,0,-0.071428571,,0
KATE,0.8,1.166525164,0.026124035,-0.02004717,-0.077691454,,-0.021518231
KB,4.81,1.164635659,0.000425843,0.001826722,0.094355758,1,-0.00080171
KBAL,0.56,0.5578531,0.00161467,-0.021655066,-0.018619085,3,-0.011128776
KBH,1.15,1.07306718,0.03233363,-0.01345895,-0.058445729,,-0.03003413
KBIO,-8.61,0.284559835,0.00052044,0.062091503,-0.044117647,,-0.082621083
KBL.TO,1.5,1.634978425,0.001585589,-0.00700175,-0.047036237,,0.006232147
KBR,1.29,0.728094027,0.007690273,-0.020256583,-0.01760325,2,0.002038043
KBSF,0.34,0.116905388,0.001439415,-0.093023256,-0.025,,0.013513514
KBT.V,0,0.461665148,0.000498381,0,-0.2,,0
KCAP,-0.84,0.706715208,0.003106457,-0.009153318,-0.048351648,,-0.018306636
KCC.V20161024,-0.04,0.27487076,0.000265514,0,-0.032258065,,#N/A
KCG,0.63,2.13834362,0.01342883,0.015306122,-0.064472801,,-0.023154848
KCLI,2.09,0.808596918,0.000702113,-0.003783102,-0.0125,,0.001006036
KDI.V,-0.87,1.085323092,0.000625436,-0.006976744,0.054320988,,-0.009345794
KDUS,-0.02,0.80762397,0.000592698,0,-0.067307692,,#N/A
KDX.TO,0.11,0.692498628,0.004770586,0.006702413,0.048882682,,-0.051948052
KE,0.76,0.909749424,0.002314368,-0.003584229,0.057034221,1,-0.007117438
KEG-UN.TO,1.39,1.350048685,0.000987184,-0.011709602,0.010536398,,0.010396975
KEK.V,-0.32,22.66385262,0.164802977,0.516129032,1.238095238,2,0.117647059
KEL.TO,-0.94,0.931309886,0.01140556,-0.016871166,0.088285229,,-0.006379585
KELYA,1.63,0.729141261,0.002369542,-0.003186405,-0.00740349,,-0.016639828
KEM,-0.63,1.17422794,0.002230542,-0.024930748,0.002849003,,-0.002754821
KEN,-4.79,5.132867133,0.000190451,0.000967118,-0.034514925,,0
KEP,10.16,1.643826125,0.000709345,0.013483146,-0.087783172,,-0.01598579
KEQU,1.55,0.246928028,0.001345377,0.024657534,-0.057538849,,0
KER.TO,0.01,0.289923546,0.000299594,0.16,0.198347107,,-0.035714286
KERX,-1.46,0.366519595,0.009221655,0,-0.040733198,,-0.046511628
KEX,3.41,1.534664453,0.022535117,-0.043765903,-0.042141037,,0.047484554
KEY-PG,0.97,2.249346283,1.12E-05,0.003676471,0.002423441,,0
KEY.TO,1.5,0.692531759,0.00139391,-0.019757201,-0.000485437,,-0.004878049
KEY,0.97,2.176768081,0.034018716,0.042073629,0.1096,18,0
KEYS,3.03,1.247745134,0.004046909,-0.003032141,0.056215869,,-0.001820941
KEYW,-1.16,0.617260014,0.004001308,-0.002808989,0.00093985,,-0.01509434
KFFB,0.18,0.361504425,0.000250077,-6.13E-05,-0.015832186,,0
KFG.V20161021,-0.019,1.207386364,0.001027439,0,-0.02173913,,#N/A
KFRC,1.47,0.421567511,0.002878462,-0.020512821,-0.020010262,,-0.041994751
KFS.TO20161021,-0.15,1.059589041,0.000211541,0.003963012,0.014686248,5,#N/A
KFS,-0.15,0.082217116,0.000401203,0.001766784,-0.005263158,1,0.010638298
KFY,0.2,0.704117748,0.006747389,-0.003349282,-0.030711959,,-0.021328163
KG.V,-0.018,0.035436029,0.000221933,0,-0.088785047,,0.054054054
KGC,-0.75,1.236486692,0.016965357,0.026315789,-0.027431421,3,-0.023498695
KGF.V20161019,-0.11,68.18181818,0.000148207,0,0.08,,0
KGJI,0.75,0.168995582,0.000987873,0.005263158,-0.099056604,,-0.015544041
KGL.V,-0.04,0.179712973,0.000690676,0,-0.153846154,,0
KHC,1.36,1.391235597,0.005362244,-0.009750084,0.000452899,1,-0.005444029
KIM-PK,1.78,1.077618847,2.53E-05,0.009954058,0.019713954,,0.005405405
KIM,1.78,0.93044122,0.006243226,-0.003959683,-0.03856845,,-0.030447542
KIN,-1.24,0.969366958,0.006156491,0.018867925,0.075697211,,0.053398058
KINS,1,0.441462846,0.001687622,0.004878049,0.076280042,,-0.004854369
KIQ,-0.091,0.369813937,0.000151426,-0.010815211,-0.139852361,,-0.027857143
KIRK,0.82,0.461758694,0.005096747,-0.00234192,0.02733119,,-0.036265432
KITE,-3.73,0.603128176,0.013878011,-0.004111664,-0.154976129,1,-0.045543266
KIV.V,-0.002,0.345812439,0.000262671,0,-0.011627907,,0.0625
KKR,-0.87,3.557084947,0.016280111,0.012933969,0.040559441,14,-0.010067114
KLAC,4.96,1.492215047,0.019991419,0.007532957,0.055821821,2,-0.010200026
KLDX,0.11,0.288587914,0.001552723,0.018115942,0.034990792,,-0.052083333
KLIC,0.66,0.664743834,0.002688877,-0.011721612,0.053083528,,-0.021386431
KLM.V20161017,-0.006,0.106573288,0.000265066,0,-0.25,,#N/A
KLS.TO,-0.09,1.760539933,0.000925778,0.036363636,-0.11627907,,0.008928571
KLXI,-7.59,0.847269591,0.005316845,-0.006676343,-0.004943297,,-0.004123711
KMB,5.39,2.01927016,0.009543882,-0.001843075,-0.074312225,8,-0.00052687
KMDA,-0.21,0.427056673,0.000385394,0,0.11003861,,-0.016393443
KMG,1.57,0.410892973,0.00254577,-0.030138842,0.019579922,1,-0.010725778
KMI,-0.16,1.151127187,0.009459935,-0.016151361,-0.019770115,2,-0.029166667
KMPA,0.86,2.704628846,0.00039575,0.001886792,-0.013011152,,0.006053727
KMPH,-3.65,2.283476092,0.024513595,-0.027777778,-0.213483146,3,0.053333333
KMPR,0.86,0.489452701,0.001358808,-0.004,-0.017880621,,0.009383378
KMT.V20161024,-0.026,0.134012329,0.000118691,0,0.025917927,,#N/A
KMT,-2.83,3.289634584,0.042131607,0.006484642,0.039844852,,-0.041592606
KMX,3.08,0.881351389,0.009924421,-0.003911598,-0.05369751,1,-0.017669903
KN,-2.89,3.064298825,0.025041958,0.023317788,0.081690141,2,-0.022
KND,0.77,0.647427077,0.007245797,0.006134969,-0.028627838,,-0.009384776
KNDI,0.12,0.878065663,0.008405214,-0.019607843,-0.115044248,,-0.064814815
KNE.V20161024,-0.018,0.15765245,7.14E-05,0,-0.166666667,,#N/A
KNL,1.52,1.204298263,0.009677756,-0.019298246,-0.018867925,,-0.027124774
KNOP,1.75,1.194894102,0.011450692,0,0.048951049,,0.012195122
KNX.V,-0.003,0.767852651,0.002865352,0,-0.025974026,,0
KNX,1.31,1.273232732,0.021342843,-0.001779993,-0.009887006,1,0.032810271
KO,1.74,1.381473849,0.004241393,-0.002345216,0.006387509,18,-0.011963406
KODK,-0.21,0.475575757,0.002572921,-0.013080445,0.035689774,1,-0.01320132
KOF,2.54,0.880161185,0.001602948,-0.014614813,0.037017727,,0.022560336
KONA,-0.53,0.749049584,0.010765522,-0.035874439,-0.156862745,,-0.040723982
KONE,-1.63,0.263065184,0.05152973,-0.030035336,-0.077310924,,-0.059674503
KOOL,-7.57,0.5894074,0.222660253,-0.100529101,-0.093333333,,-0.138888889
KOP,-3.25,0.474853842,0.002035727,0,0.054368322,5,-0.028963415
KOPN,-0.34,0.627986201,0.002254422,0.004784689,-0.027777778,,0.004672897
KOR.TO,-0.08,0.601426239,0.000203019,-0.045454545,-0.066666667,,0
KORS,4.43,0.554502122,0.009226199,0.007052479,0.011037068,1,-0.012302645
KOS,-0.22,0.563128735,0.004626743,-0.042975207,-0.058536585,,-0.019197208
KOSS,0.19,2.326133016,0.027116265,-0.173441734,0.361607143,,0
KPT.TO,-3.55,0.147710185,0.000239898,0.00349406,0.019162527,,0.012802276
KR,2.11,0.367812532,0.004582264,-0.004829363,0.012446774,2,0.001937984
KRA,3.22,0.650894783,0.011325561,-0.024009604,-0.046334311,,-0.140120968
KRC,3.5,1.305317233,0.008638848,-0.007844815,0.00115141,,-0.00254705
KRG,0.05,0.605374773,0.00285105,-0.006067501,-0.03992674,,-0.032119076
KRN.TO,-0.37,0.616775109,0.00156072,0,-0.100917431,,-0.01
KRNT,0.13,0.413962163,0.001515841,0.009852217,0.050204918,1,0.013579049
KRNY,0.18,0.338455335,0.002275926,-0.003571429,0.013071895,,-0.003571429
KRO,-0.3,0.825476309,0.013642548,-0.010050251,-0.021118012,,-0.027777778
KS.V,-0.01,0.428543781,0.001174354,0.166666667,-0.125,,0
KS,0.85,0.710068632,0.011143927,-0.026889904,0.011603376,,-0.029000518
KSK.V,0.017,0.32344595,0.000707754,0,-0.266666667,,0
KSS,3.08,0.791407815,0.017263251,-0.011136364,-0.006394154,4,-0.00478251
KSU,4.51,0.799155767,0.008884943,0.006004003,-0.021943574,2,-0.00033621
KT,0.73,0.594786782,0.000892254,0.001848429,0.034351145,,0.010532838
KTCC,0.58,0.84679089,0.00180068,0.012594458,0.059288538,,0.003708282
KTOS,0.31,0.675668192,0.008276921,-0.026186579,-0.095744681,,0.019642857
KTOV,-2.06,0.489617608,0.022596628,-0.015424165,0.091168091,,-0.050666667
KTWO,-0.97,0.597544708,0.00646458,-0.009513742,0.057562077,,-0.078695897
KUB.V,0.002,0.019385984,0.000247511,0,0.086956522,,-0.333333333
KURA,-1.64,0.256192967,0.004144034,-0.053097345,-0.124386252,,-0.020408163
KUT.V20161020,0.01,2.463357556,0.001854256,-0.157894737,-0.219512195,,-0.157894737
KVHI,0,1.806982219,0.004514239,-0.017647059,-0.043528064,,-0.012121212
KW,0.29,0.878225966,0.004107003,-0.017053529,-0.049908425,,-0.003370246
KWH-UN.TO,0.97,0.840686086,0.001412014,0.011402509,0.03985932,,0.003409091
KWN,0.291,0.82530215,6.75E-05,0.009650269,0.005376838,,#N/A
KWR,4.05,0.977079203,0.005354385,-0.0171092,0.023063449,,0.0281298
KXS.TO,0.46,0.5666073,0.002080218,-0.00030303,0.023263027,,-0.012862745
KYO,2.5,0.756756757,1.85E-05,0.004059265,0.025497512,,-0.003864145
KZ,0.77,1.013595947,0.006707567,-0.012931034,0.019287834,,-0.010339734
KZD.V,-0.086,0.443591198,0.000174626,-0.078947368,-0.170616114,,-0.117647059
L,0.05,0.92708404,0.002809502,0,-0.003412969,,-0.002432498
LA.V,-0.02,1.072143756,0.000599532,0,-0.095238095,,#N/A
LABL,2.96,0.533273422,0.003556019,0.006088042,-0.026435045,,0.010044815
LAC.TO,-0.08,0.869345046,0.002234223,0,-0.101123596,,-0.013157895
LAD.V,-0.01,0.525837727,0.001060521,-0.125,-0.125,,0
LAD,7.5,0.719378155,0.009850925,-0.019727891,-0.055598034,,-0.018945918
LADR,-0.22,0.431121554,0.00194796,0.003949447,-0.010124611,,-0.012608353
LAKE,0.28,0.254339748,0.001797374,0.005,0.000996016,,-0.004975124
LAM.TO,-0.057,1.040782002,0.000767747,-0.020833333,-0.024896266,,0.02173913
LAMR,3.04,1.166065535,0.009335275,-0.008018504,0.009256354,,-0.02045916
LANC,4.44,0.646631573,0.003218952,-0.005890149,0.01618123,,-0.05776878
LAND,0.1,0.542825464,0.002189985,0.004708098,-0.016589862,2,-0.023809524
LARK,2.65,0.548596112,0.00026569,-0.007717751,0.020022667,,0.008025865
LAS-A.TO,9.11,1.94997022,0.001023765,0.000243962,-0.031053552,,-0.00088231
LAT.V,-0.058,0.617593238,0.002810827,0,-0.095092025,,-0.083333333
LAWS,-0.08,0.633123234,0.001440178,-0.01285347,0.109185442,3,0.005208333
LAYN,-1.73,1.324711864,0.008237104,0.05588585,0.057142857,,-0.023917995
LAZ,5.29,1.452311428,0.008489289,0.007260542,0.004735376,7,-0.008790623
LB.TO,3.46,0.716925948,0.002626545,0.000809717,0.011042945,,-0.001005429
LB,4.1,0.647216916,0.004781616,0.001101322,0.007202216,2,-0.005604921
LBAI,0.87,3.12026857,0.006418737,-0.003773585,-0.034381858,,0.068181818
LBIO,-0.71,0.314397214,0.00174044,-0.023255814,-0.173228346,,-0.024390244
LBIX,-0.19,0.111744176,0.001780418,-0.070588235,-0.159574468,,0.026845638
LBRDA,7.24,0.58865729,0.000612535,-0.003767898,-0.040777826,,-0.016222118
LBRDK,7.24,0.67234256,0.003280085,-0.005718475,-0.03541963,,-0.014596321
LBTYA,-0.31,0.710734642,0.001791375,0.01511335,-0.015271839,2,-0.011823273
LBTYK,-0.31,0.591203665,0.001660182,0.001269036,-0.009727016,3,-0.01048951
LBY,2.65,0.418373392,0.00203102,-0.0148721,-0.037768739,2,-0.014669927
LC,-0.19,0.788729789,0.018906144,0.010309278,-0.147826087,6,-0.010416667
LCI,1.2,0.768365582,0.027243081,0.030516432,-0.205861071,,-0.01627907
LCNB,1.17,0.198145149,0.000305112,0.001126126,-0.012770683,1,-0.016825575
LCUT,0.74,0.501193697,0.001167161,-0.003571429,0.061643836,2,-0.003571429
LDL,2.14,0.581642321,0.003565586,-0.003053435,-0.073195458,,-0.009082853
LDOS,3.81,0.162295765,0.008982083,-0.009722552,-0.011597633,3,-0.018121125
LDR,1.85,0.548801714,0.003049203,-0.02020202,-0.019982039,,-0.01726122
LE,-1.14,0.796790385,0.015625768,-0.018691589,-0.035517453,,-0.012903226
LEA,12.5,1.699067497,0.01846062,-0.019085282,-0.031902257,3,0.00348201
LECO,2.78,1.642066687,0.00983653,-0.005988024,0.037167574,,-0.005167173
LEDS,-4.15,5.004960089,1.241270876,0.049429658,-0.017793594,,-0.101134216
LEE,0.82,1.319059959,0.008752575,-0.015037594,-0.206060606,,-0.089928058
LEG,2.73,1.668501278,0.012482326,0.005574136,-0.048523207,,-0.016397075
LEJU,0.2,0.151015342,0.000655687,-0.004830918,-0.072072072,,-0.004842615
LEN-B,3.8,1.787030532,0.000163667,-0.002394493,-0.032510885,2,-0.033837934
LEN,3.8,1.236338373,0.013805687,-0.008182912,-0.043185512,3,-0.026779252
LENS,-1.19,0.537328094,0.000550856,-0.051282051,-0.125295508,,-0.008426966
LEU,-19.27,0.083171383,0.000513691,0.010498688,0.037735849,,0.004864311
LEX.TO,-0.003,0.14174235,0.000142422,0.033898305,-0.078549849,,0
LFC,0.34,0.327324848,9.85E-05,-0.00309119,-0.027882442,1,0.004728132
LFL,-0.22,1.112175465,0.001557615,0.006122449,0.168246445,,0.007291667
LFUS,3.55,2.616542555,0.014047206,0.006368012,0.070494644,,0.005689693
LFVN,0.28,1.614228422,0.014324592,-0.03003337,-0.130608175,,-0.02402746
LGC.TO,-0.19,0.372820143,0.000689093,0,-0.034482759,,0
LGCY,-5.77,0.607047833,0.004585646,0.007407407,-0.055555556,3,-0.043956044
LGCYO,-5.77,2.099279659,0.001384302,0.007751938,0.419213974,,-0.027027027
LGCYP,-5.77,2.395300781,0.000505655,0.001536098,0.439293598,,0.092647059
LGF,0.07,0.631803493,0.015607275,-0.00198906,-0.007909046,,-0.018849206
LGIH,3.03,1.190750391,0.034002249,-0.036087369,-0.136170213,,-0.022818792
LGND,10.6,0.481956462,0.010564481,-0.004375667,-0.107870326,1,-0.026998853
LH,6.02,1.128035916,0.007446905,-0.010933257,0.01043948,4,-0.02062263
LHC.V20161021,0,1.360832691,0.000465576,0,-0.058823529,,#N/A
LHCG,1.91,0.27870847,0.002166534,-0.003317667,-0.01958118,,-0.054555841
LHO,2.09,0.544557264,0.007173602,0.004850445,0.0081103,1,-0.029038855
LHR.V20161011,-0.19,2.437835202,0.001303951,0,0.222222222,,0
LIF.TO,0.75,1.85675917,0.00406237,0,0.040922619,,0.049598833
LIFE,-2.5,0.62795492,0.009404818,-0.05,-0.074675325,,-0.033333333
LII,5.59,1.416265402,0.013204879,-0.025152592,-0.072613578,,-0.006372482
LILA,-2.19,0.548196291,0.001398618,-0.00547046,-0.036055143,1,-0.010689274
LILAK,-2.19,0.621188181,0.003440601,-0.012667391,-0.047153336,1,-0.007388253
LIME,-1.27,0.161935784,0.0010131,-0.037558685,0.120218579,,#N/A
LINC,0.08,0.731428686,0.00221355,0,-0.232227488,,-0.00617284
LIND,0.22,0.317388531,0.001298173,-0.016336056,-0.053872054,,-0.017793594
LION,1.17,3.345748023,0.010559996,-0.028242678,0.018640351,,-0.001075269
LIOX,0.16,0.701904118,0.004125076,-0.004081633,0.010351967,,-0.010288066
LIQ.TO,-3.62,0.493449103,0.001658779,-0.003707136,0.016068053,,-0.001874414
LIQT,-0.084,0.566893923,0.000806753,-0.01965924,-0.068493151,1,0.041666667
LIR.V20161021,-1.6,0.003761894,8.07E-06,0,-0.208333333,,0
LITB,-0.31,0.62424143,0.00100237,0.018939394,-0.052816901,,0.015686275
LITE,-0.05,0.544211503,0.00895831,-0.015662651,0.008641975,2,-0.046568627
LIVE,0.566,0.700466944,0.021806625,-0.047487437,0.030163043,,-0.005405405
LIVN,-1.36,0.67235046,0.005459671,0.001391062,-0.027524485,,-0.016793629
LJ.V20160909,0,5.882352941,1.82E-06,0,0,,#N/A
LJPC,-3.27,0.758750656,0.010622938,-0.011454183,-0.094847241,,-0.007988018
LKFN,1.93,1.643318135,0.004316942,0.037746479,0.042149929,7,-0.005359057
LKQ,1.45,0.683481787,0.004059016,0.000303398,-0.043516101,,0.033788174
LL.V,-0.01,1.912628445,0.001268108,0,-0.25,,#N/A
LL,-2.69,0.578849693,0.020118024,-0.028391167,0.034714446,,-0.019522777
LLEX,-13.98,0.600259657,0.006901879,0.023529412,0.077399381,,-0.011527378
LLL,-1.17,0.771919181,0.004815237,0.0052324,-0.009109786,2,-0.05365485
LLNW,-0.74,0.704269287,0.002512916,-0.055,0.06779661,1,-0.061538462
LLTC,2.03,0.695158101,0.007416333,0.001993355,0.021853295,1,-0.00281877
LLY,2.32,2.412734104,0.009143386,0.011316337,-0.025567114,20,-0.015511892
LM,-0.82,0.921549787,0.011598621,-0.012214219,-0.051998798,,-0.026456693
LMAT,0.5,0.799397595,0.008436461,-0.029189733,-0.046936759,2,0.039901478
LMD.V,-0.055,1.058152572,0.00089237,-0.055555556,-0.114583333,,-0.105263158
LMFA,-0.67,0.828571429,0.002085714,-0.005188067,-0.04483188,,-0.013140604
LMIA,-2.53,0.368759739,0.001463133,0.00541272,0.01920439,,1.33511E-05
LMNR,0.57,0.663512833,0.001677638,0.006169666,0.035449735,,-0.036579083
LMNX,0.96,0.832643394,0.004022683,-0.032287403,-0.040144339,,-0.018696069
LMOS,0.1,0.876491242,0.004285087,-0.014809591,-0.008516678,,0.007112376
LMP.TO,0.05,0.246384185,0.000212619,-0.00417412,-0.001196172,,0.002392344
LMR.V,0.01,13.73098581,0.006499427,0.166666667,0.09375,,0
LMT,12.01,0.973119372,0.011936788,0.033930645,0.046124145,,-0.006992169
LNC,4.17,0.569703676,0.004112355,-0.011070111,0.013232514,,0.004242424
LNCE,0.21,1.441922084,0.008706304,0.011034483,0.064478652,,-0.017246175
LND,0.06,0.081066475,2.16E-05,0,-0.008547009,,0.002941176
LNDC,-0.42,0.395578169,0.001264875,-0.017921147,0.039453718,1,-0.003745318
